cheeses_ID,wedding_ID,MAX_SCORE,MAX_MATCH_PERCENTAGE
May Hill Green,port - Touriga Nacional,23,0.66
May Hill Green,port - Viosinho,24,0.69
May Hill Green,red - Cabernet Sauvignon,26,0.74
May Hill Green,red - Carménère,26,0.74
May Hill Green,red - Malbec,23,0.66
May Hill Green,red - Merlot,26,0.74
May Hill Green,red - Pinot Noir,26,0.74
May Hill Green,red - Shiraz,23,0.66
May Hill Green,red - Tempranillo,21,0.6
May Hill Green,rosé - Cinsault,22,0.63
May Hill Green,rosé - Grenache,26,0.74
May Hill Green,rosé - Malbec,23,0.66
May Hill Green,rosé - Merlot,26,0.74
May Hill Green,rosé - Mourvèdre,22,0.63
May Hill Green,rosé - Pinot Noir,26,0.74
May Hill Green,rosé - Sangiovese,26,0.74
May Hill Green,rosé - Shiraz,26,0.74
May Hill Green,rosé - Tempranillo,26,0.74
May Hill Green,white - Albariño,23,0.66
May Hill Green,white - Chardonnay,26,0.74
May Hill Green,white - Chenin Blanc,26,0.74
May Hill Green,white - Gewürztraminer,24,0.69
May Hill Green,white - Moscato,26,0.74
May Hill Green,white - Pinot Grigio,25,0.71
May Hill Green,white - Riesling,24,0.69
May Hill Green,white - Sauvignon Blanc,24,0.69
May Hill Green,white - Vermentino,23,0.66
May Hill Green,white - Viognier,26,0.74
Maytag Blue,port - Gouveio,21,0.6
Maytag Blue,port - Malvasia Fina,21,0.6
Maytag Blue,port - Sousão,25,0.71
Maytag Blue,port - Tempranillo,25,0.71
Maytag Blue,port - Tinta Amarela,25,0.71
Maytag Blue,port - Tinta Barroca,25,0.71
Maytag Blue,port - Tinta Cão,25,0.71
Maytag Blue,port - Touriga Franca,20,0.57
Maytag Blue,port - Touriga Nacional,25,0.71
Maytag Blue,port - Viosinho,21,0.6
Maytag Blue,red - Cabernet Sauvignon,27,0.77
Maytag Blue,red - Carménère,25,0.71
Maytag Blue,red - Malbec,25,0.71
Maytag Blue,red - Merlot,27,0.77
Maytag Blue,red - Pinot Noir,25,0.71
Maytag Blue,red - Shiraz,25,0.71
Maytag Blue,red - Tempranillo,18,0.51
Maytag Blue,rosé - Cinsault,21,0.6
Maytag Blue,rosé - Grenache,25,0.71
Maytag Blue,rosé - Malbec,25,0.71
Maytag Blue,rosé - Merlot,25,0.71
Maytag Blue,rosé - Mourvèdre,21,0.6
Maytag Blue,rosé - Pinot Noir,25,0.71
Maytag Blue,rosé - Sangiovese,25,0.71
Maytag Blue,rosé - Shiraz,25,0.71
Maytag Blue,rosé - Tempranillo,25,0.71
Maytag Blue,white - Albariño,25,0.71
Maytag Blue,white - Chardonnay,27,0.77
Maytag Blue,white - Chenin Blanc,25,0.71
Maytag Blue,white - Gewürztraminer,21,0.6
Maytag Blue,white - Moscato,25,0.71
Maytag Blue,white - Pinot Grigio,21,0.6
Maytag Blue,white - Riesling,21,0.6
Maytag Blue,white - Sauvignon Blanc,21,0.6
Maytag Blue,white - Vermentino,25,0.71
Maytag Blue,white - Viognier,23,0.66
McLaren,port - Gouveio,23,0.66
McLaren,port - Malvasia Fina,23,0.66
McLaren,port - Sousão,20,0.57
McLaren,port - Tempranillo,26,0.74
McLaren,port - Tinta Amarela,26,0.74
McLaren,port - Tinta Barroca,20,0.57
McLaren,port - Tinta Cão,20,0.57
McLaren,port - Touriga Franca,29,0.83
McLaren,port - Touriga Nacional,20,0.57
McLaren,port - Viosinho,23,0.66
McLaren,red - Cabernet Sauvignon,23,0.66
McLaren,red - Carménère,23,0.66
McLaren,red - Malbec,20,0.57
McLaren,red - Merlot,23,0.66
McLaren,red - Pinot Noir,29,0.83
McLaren,red - Shiraz,20,0.57
McLaren,red - Tempranillo,20,0.57
McLaren,rosé - Cinsault,21,0.6
McLaren,rosé - Grenache,26,0.74
McLaren,rosé - Malbec,20,0.57
McLaren,rosé - Merlot,26,0.74
McLaren,rosé - Mourvèdre,21,0.6
McLaren,rosé - Pinot Noir,23,0.66
McLaren,rosé - Sangiovese,23,0.66
McLaren,rosé - Shiraz,23,0.66
McLaren,rosé - Tempranillo,23,0.66
McLaren,white - Albariño,20,0.57
McLaren,white - Chardonnay,23,0.66
McLaren,white - Chenin Blanc,23,0.66
McLaren,white - Gewürztraminer,23,0.66
McLaren,white - Moscato,26,0.74
McLaren,white - Pinot Grigio,29,0.83
McLaren,white - Riesling,23,0.66
McLaren,white - Sauvignon Blanc,23,0.66
McLaren,white - Vermentino,21,0.6
McLaren,white - Viognier,29,0.83
Medallion,port - Gouveio,24,0.69
Medallion,port - Malvasia Fina,24,0.69
Medallion,port - Sousão,21,0.6
Medallion,port - Tempranillo,29,0.83
Medallion,port - Tinta Amarela,29,0.83
Medallion,port - Tinta Barroca,21,0.6
Medallion,port - Tinta Cão,21,0.6
Medallion,port - Touriga Franca,29,0.83
Medallion,port - Touriga Nacional,21,0.6
Medallion,port - Viosinho,24,0.69
Medallion,red - Cabernet Sauvignon,24,0.69
Medallion,red - Carménère,26,0.74
Medallion,red - Malbec,21,0.6
Medallion,red - Merlot,24,0.69
Medallion,red - Pinot Noir,29,0.83
Medallion,red - Shiraz,21,0.6
Medallion,red - Tempranillo,19,0.54
Medallion,rosé - Cinsault,24,0.69
Medallion,rosé - Grenache,29,0.83
Medallion,rosé - Malbec,21,0.6
Medallion,rosé - Merlot,29,0.83
Medallion,rosé - Mourvèdre,20,0.57
Medallion,rosé - Pinot Noir,24,0.69
Medallion,rosé - Sangiovese,24,0.69
Medallion,rosé - Shiraz,26,0.74
Medallion,rosé - Tempranillo,26,0.74
Medallion,white - Albariño,21,0.6
Medallion,white - Chardonnay,24,0.69
Medallion,white - Chenin Blanc,24,0.69
Medallion,white - Gewürztraminer,24,0.69
Medallion,white - Moscato,29,0.83
Medallion,white - Pinot Grigio,29,0.83
Medallion,white - Riesling,24,0.69
Medallion,white - Sauvignon Blanc,24,0.69
Medallion,white - Vermentino,22,0.63
Medallion,white - Viognier,29,0.83
Meira,port - Gouveio,25,0.71
Meira,port - Malvasia Fina,25,0.71
Meira,port - Sousão,24,0.69
Meira,port - Tempranillo,27,0.77
Meira,port - Tinta Amarela,27,0.77
Meira,port - Tinta Barroca,24,0.69
Meira,port - Tinta Cão,24,0.69
Meira,port - Touriga Franca,26,0.74
Meira,port - Touriga Nacional,24,0.69
Meira,port - Viosinho,25,0.71
Meira,red - Cabernet Sauvignon,27,0.77
Meira,red - Carménère,27,0.77
Meira,red - Malbec,24,0.69
Meira,red - Merlot,27,0.77
Meira,red - Pinot Noir,27,0.77
Meira,red - Shiraz,25,0.71
Meira,red - Tempranillo,24,0.69
Meira,rosé - Cinsault,25,0.71
Meira,rosé - Grenache,27,0.77
Meira,rosé - Malbec,24,0.69
Meira,rosé - Merlot,27,0.77
Meira,rosé - Mourvèdre,25,0.71
Meira,rosé - Pinot Noir,27,0.77
Meira,rosé - Sangiovese,27,0.77
Meira,rosé - Shiraz,27,0.77
Meira,rosé - Tempranillo,27,0.77
Meira,white - Albariño,25,0.71
Meira,white - Chardonnay,27,0.77
Meira,white - Chenin Blanc,27,0.77
Meira,white - Gewürztraminer,25,0.71
Meira,white - Moscato,27,0.77
Meira,white - Pinot Grigio,26,0.74
Meira,white - Riesling,25,0.71
Meira,white - Sauvignon Blanc,25,0.71
Meira,white - Vermentino,25,0.71
Meira,white - Viognier,27,0.77
Melange,port - Gouveio,24,0.69
Melange,port - Malvasia Fina,24,0.69
Melange,port - Sousão,21,0.6
Melange,port - Tempranillo,30,0.86
Melange,port - Tinta Amarela,30,0.86
Melange,port - Tinta Barroca,21,0.6
Melange,port - Tinta Cão,21,0.6
Melange,port - Touriga Franca,30,0.86
Melange,port - Touriga Nacional,21,0.6
Melange,port - Viosinho,24,0.69
Melange,red - Cabernet Sauvignon,24,0.69
Melange,red - Carménère,26,0.74
Melange,red - Malbec,21,0.6
Melange,red - Merlot,24,0.69
Melange,red - Pinot Noir,30,0.86
Melange,red - Shiraz,24,0.69
Melange,red - Tempranillo,19,0.54
Melange,rosé - Cinsault,24,0.69
Melange,rosé - Grenache,30,0.86
Melange,rosé - Malbec,21,0.6
Melange,rosé - Merlot,30,0.86
Melange,rosé - Mourvèdre,20,0.57
Melange,rosé - Pinot Noir,24,0.69
Melange,rosé - Sangiovese,24,0.69
Melange,rosé - Shiraz,26,0.74
Melange,rosé - Tempranillo,26,0.74
Melange,white - Albariño,21,0.6
Melange,white - Chardonnay,24,0.69
Melange,white - Chenin Blanc,24,0.69
Melange,white - Gewürztraminer,24,0.69
Melange,white - Moscato,30,0.86
Melange,white - Pinot Grigio,30,0.86
Melange,white - Riesling,24,0.69
Melange,white - Sauvignon Blanc,24,0.69
Melange,white - Vermentino,22,0.63
Melange,white - Viognier,30,0.86
Melange Brie,port - Gouveio,22,0.63
Melange Brie,port - Malvasia Fina,22,0.63
Melange Brie,port - Sousão,21,0.6
Melange Brie,port - Tempranillo,32,0.91
Melange Brie,port - Tinta Amarela,32,0.91
Melange Brie,port - Tinta Barroca,21,0.6
Melange Brie,port - Tinta Cão,21,0.6
Melange Brie,port - Touriga Franca,32,0.91
Melange Brie,port - Touriga Nacional,21,0.6
Melange Brie,port - Viosinho,22,0.63
Melange Brie,red - Cabernet Sauvignon,23,0.66
Melange Brie,red - Carménère,22,0.63
Melange Brie,red - Malbec,21,0.6
Melange Brie,red - Merlot,23,0.66
Melange Brie,red - Pinot Noir,32,0.91
Melange Brie,red - Shiraz,21,0.6
Melange Brie,red - Tempranillo,17,0.49
Melange Brie,rosé - Cinsault,24,0.69
Melange Brie,rosé - Grenache,32,0.91
Melange Brie,rosé - Malbec,21,0.6
Melange Brie,rosé - Merlot,32,0.91
Melange Brie,rosé - Mourvèdre,18,0.51
Melange Brie,rosé - Pinot Noir,21,0.6
Melange Brie,rosé - Sangiovese,20,0.57
Melange Brie,rosé - Shiraz,22,0.63
Melange Brie,rosé - Tempranillo,22,0.63
Melange Brie,white - Albariño,21,0.6
Melange Brie,white - Chardonnay,23,0.66
Melange Brie,white - Chenin Blanc,22,0.63
Melange Brie,white - Gewürztraminer,22,0.63
Melange Brie,white - Moscato,32,0.91
Melange Brie,white - Pinot Grigio,32,0.91
Melange Brie,white - Riesling,22,0.63
Melange Brie,white - Sauvignon Blanc,22,0.63
Melange Brie,white - Vermentino,22,0.63
Melange Brie,white - Viognier,32,0.91
Melinda Mae,port - Gouveio,20,0.57
Melinda Mae,port - Malvasia Fina,20,0.57
Melinda Mae,port - Sousão,21,0.6
Melinda Mae,port - Tempranillo,30,0.86
Melinda Mae,port - Tinta Amarela,30,0.86
Melinda Mae,port - Tinta Barroca,21,0.6
Melinda Mae,port - Tinta Cão,21,0.6
Melinda Mae,port - Touriga Franca,30,0.86
Melinda Mae,port - Touriga Nacional,21,0.6
Melinda Mae,port - Viosinho,20,0.57
Melinda Mae,red - Cabernet Sauvignon,22,0.63
Melinda Mae,red - Carménère,22,0.63
Melinda Mae,red - Malbec,21,0.6
Melinda Mae,red - Merlot,22,0.63
Melinda Mae,red - Pinot Noir,30,0.86
Melinda Mae,red - Shiraz,21,0.6
Melinda Mae,red - Tempranillo,17,0.49
Melinda Mae,rosé - Cinsault,22,0.63
Melinda Mae,rosé - Grenache,30,0.86
Melinda Mae,rosé - Malbec,21,0.6
Melinda Mae,rosé - Merlot,30,0.86
Melinda Mae,rosé - Mourvèdre,18,0.51
Melinda Mae,rosé - Pinot Noir,22,0.63
Melinda Mae,rosé - Sangiovese,22,0.63
Melinda Mae,rosé - Shiraz,22,0.63
Melinda Mae,rosé - Tempranillo,22,0.63
Melinda Mae,white - Albariño,21,0.6
Melinda Mae,white - Chardonnay,22,0.63
Melinda Mae,white - Chenin Blanc,22,0.63
Melinda Mae,white - Gewürztraminer,20,0.57
Melinda Mae,white - Moscato,30,0.86
Melinda Mae,white - Pinot Grigio,30,0.86
Melinda Mae,white - Riesling,20,0.57
Melinda Mae,white - Sauvignon Blanc,20,0.57
Melinda Mae,white - Vermentino,22,0.63
Melinda Mae,white - Viognier,30,0.86
Melville,port - Gouveio,23,0.66
Melville,port - Malvasia Fina,23,0.66
Melville,port - Sousão,18,0.51
Melville,port - Tempranillo,28,0.8
Melville,port - Tinta Amarela,28,0.8
Melville,port - Tinta Barroca,18,0.51
Melville,port - Tinta Cão,18,0.51
Melville,port - Touriga Franca,28,0.8
Melville,port - Touriga Nacional,18,0.51
Melville,port - Viosinho,23,0.66
Melville,red - Cabernet Sauvignon,21,0.6
Melville,red - Carménère,23,0.66
Melville,red - Malbec,18,0.51
Melville,red - Merlot,21,0.6
Melville,red - Pinot Noir,28,0.8
Melville,red - Shiraz,19,0.54
Melville,red - Tempranillo,16,0.46
Melville,rosé - Cinsault,23,0.66
Melville,rosé - Grenache,28,0.8
Melville,rosé - Malbec,18,0.51
Melville,rosé - Merlot,28,0.8
Melville,rosé - Mourvèdre,17,0.49
Melville,rosé - Pinot Noir,21,0.6
Melville,rosé - Sangiovese,21,0.6
Melville,rosé - Shiraz,23,0.66
Melville,rosé - Tempranillo,23,0.66
Melville,white - Albariño,18,0.51
Melville,white - Chardonnay,21,0.6
Melville,white - Chenin Blanc,23,0.66
Melville,white - Gewürztraminer,23,0.66
Melville,white - Moscato,28,0.8
Melville,white - Pinot Grigio,28,0.8
Melville,white - Riesling,23,0.66
Melville,white - Sauvignon Blanc,23,0.66
Melville,white - Vermentino,23,0.66
Melville,white - Viognier,28,0.8
Menage,port - Gouveio,23,0.66
Menage,port - Malvasia Fina,23,0.66
Menage,port - Sousão,24,0.69
Menage,port - Tempranillo,25,0.71
Menage,port - Tinta Amarela,25,0.71
Menage,port - Tinta Barroca,24,0.69
Menage,port - Tinta Cão,24,0.69
Menage,port - Touriga Franca,24,0.69
Menage,port - Touriga Nacional,24,0.69
Menage,port - Viosinho,23,0.66
Menage,red - Cabernet Sauvignon,25,0.71
Menage,red - Carménère,25,0.71
Menage,red - Malbec,24,0.69
Menage,red - Merlot,25,0.71
Menage,red - Pinot Noir,25,0.71
Menage,red - Shiraz,24,0.69
Menage,red - Tempranillo,24,0.69
Menage,rosé - Cinsault,23,0.66
Menage,rosé - Grenache,25,0.71
Menage,rosé - Malbec,24,0.69
Menage,rosé - Merlot,25,0.71
Menage,rosé - Mourvèdre,25,0.71
Menage,rosé - Pinot Noir,25,0.71
Menage,rosé - Sangiovese,25,0.71
Menage,rosé - Shiraz,25,0.71
Menage,rosé - Tempranillo,25,0.71
Menage,white - Albariño,24,0.69
Menage,white - Chardonnay,25,0.71
Menage,white - Chenin Blanc,25,0.71
Menage,white - Gewürztraminer,23,0.66
Menage,white - Moscato,25,0.71
Menage,white - Pinot Grigio,24,0.69
Menage,white - Riesling,23,0.66
Menage,white - Sauvignon Blanc,23,0.66
Menage,white - Vermentino,24,0.69
Menage,white - Viognier,25,0.71
Menallack Farmhouse,port - Gouveio,25,0.71
Menallack Farmhouse,port - Malvasia Fina,25,0.71
Menallack Farmhouse,port - Sousão,24,0.69
Menallack Farmhouse,port - Tempranillo,26,0.74
Menallack Farmhouse,port - Tinta Amarela,26,0.74
Menallack Farmhouse,port - Tinta Barroca,24,0.69
Menallack Farmhouse,port - Tinta Cão,24,0.69
Menallack Farmhouse,port - Touriga Franca,26,0.74
Menallack Farmhouse,port - Touriga Nacional,24,0.69
Menallack Farmhouse,port - Viosinho,25,0.71
Menallack Farmhouse,red - Cabernet Sauvignon,26,0.74
Menallack Farmhouse,red - Carménère,25,0.71
Menallack Farmhouse,red - Malbec,26,0.74
Menallack Farmhouse,red - Merlot,25,0.71
Menallack Farmhouse,red - Pinot Noir,26,0.74
Menallack Farmhouse,red - Shiraz,27,0.77
Menallack Farmhouse,red - Tempranillo,26,0.74
Menallack Farmhouse,rosé - Cinsault,25,0.71
Menallack Farmhouse,rosé - Grenache,26,0.74
Menallack Farmhouse,rosé - Malbec,24,0.69
Menallack Farmhouse,rosé - Merlot,26,0.74
Menallack Farmhouse,rosé - Mourvèdre,27,0.77
Menallack Farmhouse,rosé - Pinot Noir,25,0.71
Menallack Farmhouse,rosé - Sangiovese,27,0.77
Menallack Farmhouse,rosé - Shiraz,25,0.71
Menallack Farmhouse,rosé - Tempranillo,27,0.77
Menallack Farmhouse,white - Albariño,27,0.77
Menallack Farmhouse,white - Chardonnay,27,0.77
Menallack Farmhouse,white - Chenin Blanc,27,0.77
Menallack Farmhouse,white - Gewürztraminer,25,0.71
Menallack Farmhouse,white - Moscato,26,0.74
Menallack Farmhouse,white - Pinot Grigio,26,0.74
Menallack Farmhouse,white - Riesling,25,0.71
Menallack Farmhouse,white - Sauvignon Blanc,25,0.71
Menallack Farmhouse,white - Vermentino,25,0.71
Menallack Farmhouse,white - Viognier,26,0.74
Menonita,port - Gouveio,22,0.63
Menonita,port - Malvasia Fina,22,0.63
Menonita,port - Sousão,21,0.6
Menonita,port - Tempranillo,26,0.74
Menonita,port - Tinta Amarela,26,0.74
Menonita,port - Tinta Barroca,21,0.6
Menonita,port - Tinta Cão,21,0.6
Menonita,port - Touriga Franca,25,0.71
Menonita,port - Touriga Nacional,21,0.6
Menonita,port - Viosinho,22,0.63
Menonita,red - Cabernet Sauvignon,26,0.74
Menonita,red - Carménère,26,0.74
Menonita,red - Malbec,21,0.6
Menonita,red - Merlot,26,0.74
Menonita,red - Pinot Noir,26,0.74
Menonita,red - Shiraz,27,0.77
Menonita,red - Tempranillo,21,0.6
Menonita,rosé - Cinsault,24,0.69
Menonita,rosé - Grenache,26,0.74
Menonita,rosé - Malbec,21,0.6
Menonita,rosé - Merlot,26,0.74
Menonita,rosé - Mourvèdre,22,0.63
Menonita,rosé - Pinot Noir,26,0.74
Menonita,rosé - Sangiovese,26,0.74
Menonita,rosé - Shiraz,26,0.74
Menonita,rosé - Tempranillo,26,0.74
Menonita,white - Albariño,22,0.63
Menonita,white - Chardonnay,26,0.74
Menonita,white - Chenin Blanc,27,0.77
Menonita,white - Gewürztraminer,22,0.63
Menonita,white - Moscato,26,0.74
Menonita,white - Pinot Grigio,25,0.71
Menonita,white - Riesling,24,0.69
Menonita,white - Sauvignon Blanc,24,0.69
Menonita,white - Vermentino,24,0.69
Menonita,white - Viognier,26,0.74
Meredith Ashed Pyramids,port - Gouveio,25,0.71
Meredith Ashed Pyramids,port - Malvasia Fina,25,0.71
Meredith Ashed Pyramids,port - Sousão,22,0.63
Meredith Ashed Pyramids,port - Tempranillo,28,0.8
Meredith Ashed Pyramids,port - Tinta Amarela,28,0.8
Meredith Ashed Pyramids,port - Tinta Barroca,22,0.63
Meredith Ashed Pyramids,port - Tinta Cão,22,0.63
Meredith Ashed Pyramids,port - Touriga Franca,28,0.8
Meredith Ashed Pyramids,port - Touriga Nacional,22,0.63
Meredith Ashed Pyramids,port - Viosinho,25,0.71
Meredith Ashed Pyramids,red - Cabernet Sauvignon,25,0.71
Meredith Ashed Pyramids,red - Carménère,25,0.71
Meredith Ashed Pyramids,red - Malbec,22,0.63
Meredith Ashed Pyramids,red - Merlot,25,0.71
Meredith Ashed Pyramids,red - Pinot Noir,28,0.8
Meredith Ashed Pyramids,red - Shiraz,22,0.63
Meredith Ashed Pyramids,red - Tempranillo,20,0.57
Meredith Ashed Pyramids,rosé - Cinsault,23,0.66
Meredith Ashed Pyramids,rosé - Grenache,28,0.8
Meredith Ashed Pyramids,rosé - Malbec,22,0.63
Meredith Ashed Pyramids,rosé - Merlot,28,0.8
Meredith Ashed Pyramids,rosé - Mourvèdre,21,0.6
Meredith Ashed Pyramids,rosé - Pinot Noir,25,0.71
Meredith Ashed Pyramids,rosé - Sangiovese,25,0.71
Meredith Ashed Pyramids,rosé - Shiraz,25,0.71
Meredith Ashed Pyramids,rosé - Tempranillo,25,0.71
Meredith Ashed Pyramids,white - Albariño,22,0.63
Meredith Ashed Pyramids,white - Chardonnay,25,0.71
Meredith Ashed Pyramids,white - Chenin Blanc,25,0.71
Meredith Ashed Pyramids,white - Gewürztraminer,25,0.71
Meredith Ashed Pyramids,white - Moscato,28,0.8
Meredith Ashed Pyramids,white - Pinot Grigio,28,0.8
Meredith Ashed Pyramids,white - Riesling,25,0.71
Meredith Ashed Pyramids,white - Sauvignon Blanc,25,0.71
Meredith Ashed Pyramids,white - Vermentino,23,0.66
Meredith Ashed Pyramids,white - Viognier,28,0.8
Meredith Blue,port - Gouveio,21,0.6
Meredith Blue,port - Malvasia Fina,21,0.6
Meredith Blue,port - Sousão,25,0.71
Meredith Blue,port - Tempranillo,28,0.8
Meredith Blue,port - Tinta Amarela,28,0.8
Meredith Blue,port - Tinta Barroca,25,0.71
Meredith Blue,port - Tinta Cão,25,0.71
Meredith Blue,port - Touriga Franca,28,0.8
Meredith Blue,port - Touriga Nacional,25,0.71
Meredith Blue,port - Viosinho,21,0.6
Meredith Blue,red - Cabernet Sauvignon,27,0.77
Meredith Blue,red - Carménère,23,0.66
Meredith Blue,red - Malbec,25,0.71
Meredith Blue,red - Merlot,27,0.77
Meredith Blue,red - Pinot Noir,28,0.8
Meredith Blue,red - Shiraz,25,0.71
Meredith Blue,red - Tempranillo,18,0.51
Meredith Blue,rosé - Cinsault,23,0.66
Meredith Blue,rosé - Grenache,28,0.8
Meredith Blue,rosé - Malbec,25,0.71
Meredith Blue,rosé - Merlot,28,0.8
Meredith Blue,rosé - Mourvèdre,19,0.54
Meredith Blue,rosé - Pinot Noir,25,0.71
Meredith Blue,rosé - Sangiovese,21,0.6
Meredith Blue,rosé - Shiraz,23,0.66
Meredith Blue,rosé - Tempranillo,25,0.71
Meredith Blue,white - Albariño,25,0.71
Meredith Blue,white - Chardonnay,27,0.77
Meredith Blue,white - Chenin Blanc,25,0.71
Meredith Blue,white - Gewürztraminer,21,0.6
Meredith Blue,white - Moscato,28,0.8
Meredith Blue,white - Pinot Grigio,28,0.8
Meredith Blue,white - Riesling,21,0.6
Meredith Blue,white - Sauvignon Blanc,21,0.6
Meredith Blue,white - Vermentino,25,0.71
Meredith Blue,white - Viognier,28,0.8
Meredith Chevre Ash,port - Gouveio,25,0.71
Meredith Chevre Ash,port - Malvasia Fina,25,0.71
Meredith Chevre Ash,port - Sousão,22,0.63
Meredith Chevre Ash,port - Tempranillo,28,0.8
Meredith Chevre Ash,port - Tinta Amarela,28,0.8
Meredith Chevre Ash,port - Tinta Barroca,22,0.63
Meredith Chevre Ash,port - Tinta Cão,22,0.63
Meredith Chevre Ash,port - Touriga Franca,28,0.8
Meredith Chevre Ash,port - Touriga Nacional,22,0.63
Meredith Chevre Ash,port - Viosinho,25,0.71
Meredith Chevre Ash,red - Cabernet Sauvignon,25,0.71
Meredith Chevre Ash,red - Carménère,25,0.71
Meredith Chevre Ash,red - Malbec,22,0.63
Meredith Chevre Ash,red - Merlot,25,0.71
Meredith Chevre Ash,red - Pinot Noir,28,0.8
Meredith Chevre Ash,red - Shiraz,22,0.63
Meredith Chevre Ash,red - Tempranillo,20,0.57
Meredith Chevre Ash,rosé - Cinsault,23,0.66
Meredith Chevre Ash,rosé - Grenache,28,0.8
Meredith Chevre Ash,rosé - Malbec,22,0.63
Meredith Chevre Ash,rosé - Merlot,28,0.8
Meredith Chevre Ash,rosé - Mourvèdre,21,0.6
Meredith Chevre Ash,rosé - Pinot Noir,25,0.71
Meredith Chevre Ash,rosé - Sangiovese,25,0.71
Meredith Chevre Ash,rosé - Shiraz,25,0.71
Meredith Chevre Ash,rosé - Tempranillo,25,0.71
Meredith Chevre Ash,white - Albariño,22,0.63
